Order Date,Region,Category,Segment,Sales,Quantity,Discount,Profit
2024-09-25,Central,Office Supplies,Consumer,96.0,3,0.0,15.25
2024-09-25,East,Office Supplies,Home Office,25.66,3,0.2,6.35
2024-09-26,Central,Furniture,Home Office,90.3,6,0.0,57.56
2024-09-26,East,Technology,Consumer,489.19,5,0.1,110.74
2024-09-26,South,Technology,Consumer,182.36,3,0.0,51.73
2024-09-26,East,Office Supplies,Corporate,77.74,3,0.2,6.55
2024-09-26,South,Furniture,Consumer,545.98,7,0.2,80.59
2024-09-27,West,Office Supplies,Corporate,124.08,1,0.0,29.4
2024-09-27,West,Office Supplies,Home Office,217.3,1,0.1,62.44
2024-09-27,West,Technology,Consumer,1024.4,6,0.1,218.39
2024-09-27,East,Technology,Corporate,298.16,3,0.0,89.49
2024-09-27,South,Technology,Corporate,739.94,4,0.2,145.98
2024-09-28,West,Office Supplies,Consumer,122.08,3,0.0,63.1
2024-09-28,South,Office Supplies,Corporate,210.69,6,0.1,31.63
2024-09-28,Central,Technology,Corporate,149.3,4,0.0,53.2
2024-09-29,South,Furniture,Consumer,273.18,3,0.0,67.73
2024-09-29,East,Technology,Corporate,255.63,2,0.0,58.27
2024-09-29,West,Technology,Home Office,511.27,6,0.1,118.72
2024-09-29,West,Technology,Consumer,988.61,7,0.1,244.04
2024-09-29,South,Office Supplies,Corporate,204.42,4,0.1,49.82
2024-09-30,East,Furniture,Consumer,344.7,2,0.0,91.37
2024-09-30,East,Technology,Home Office,126.48,5,0.0,16.91
2024-10-01,West,Furniture,Home Office,698.8,6,0.1,173.15
2024-10-01,West,Furniture,Consumer,94.71,1,0.0,43.82
2024-10-01,Central,Technology,Corporate,900.72,6,0.0,254.2
2024-10-01,East,Office Supplies,Consumer,53.81,5,0.0,-14.44
2024-10-01,Central,Furniture,Home Office,728.05,6,0.2,143.34
2024-10-01,West,Office Supplies,Home Office,34.57,6,0.3,14.0
2024-10-01,South,Technology,Corporate,217.6,6,0.0,71.81
2024-10-01,East,Technology,Consumer,111.58,4,0.0,54.23
2024-10-01,West,Furniture,Corporate,84.22,7,0.0,15.65
2024-10-02,West,Office Supplies,Consumer,29.77,4,0.2,-3.35
2024-10-02,Central,Technology,Consumer,58.86,6,0.1,29.82
2024-10-02,South,Office Supplies,Corporate,29.72,3,0.1,19.56
2024-10-02,East,Furniture,Home Office,69.92,2,0.0,29.95
2024-10-02,South,Office Supplies,Home Office,36.13,5,0.0,17.9
2024-10-02,East,Furniture,Corporate,86.55,5,0.1,13.69
2024-10-03,East,Office Supplies,Consumer,271.07,2,0.0,82.99
2024-10-03,South,Technology,Home Office,521.72,7,0.2,109.15
2024-10-03,East,Furniture,Consumer,296.3,4,0.1,48.45
2024-10-03,Central,Technology,Consumer,688.37,5,0.0,153.91
2024-10-04,South,Office Supplies,Corporate,141.67,7,0.0,34.54
2024-10-04,South,Office Supplies,Consumer,273.13,6,0.0,65.5
2024-10-04,West,Furniture,Corporate,185.97,6,0.0,51.58
2024-10-04,East,Technology,Consumer,625.6,2,0.1,164.42
2024-10-04,South,Technology,Home Office,129.04,1,0.3,20.26
2024-10-04,West,Furniture,Consumer,613.2,7,0.0,159.06
2024-10-06,West,Technology,Corporate,144.83,5,0.0,44.2
2024-10-06,West,Office Supplies,Consumer,140.72,5,0.1,44.69
2024-10-06,West,Office Supplies,Consumer,13.0,7,0.0,23.77
2024-10-07,East,Technology,Consumer,176.29,4,0.1,30.37
2024-10-07,East,Technology,Consumer,322.08,6,0.1,94.0
2024-10-07,West,Technology,Home Office,485.12,5,0.0,146.42
2024-10-07,West,Furniture,Consumer,273.55,1,0.1,87.58
2024-10-07,East,Furniture,Corporate,309.25,7,0.1,52.82
2024-10-07,Central,Office Supplies,Corporate,74.63,6,0.1,41.45
2024-10-07,West,Technology,Consumer,665.61,6,0.0,209.12
2024-10-08,West,Technology,Consumer,488.6,3,0.1,107.78
2024-10-08,East,Office Supplies,Corporate,140.94,7,0.1,6.21
2024-10-08,East,Technology,Corporate,897.75,2,0.0,247.95
2024-10-08,South,Office Supplies,Home Office,124.79,4,0.0,16.28
2024-10-08,East,Technology,Corporate,802.22,4,0.2,133.55
2024-10-09,Central,Office Supplies,Corporate,59.58,2,0.0,33.54
2024-10-09,Central,Technology,Corporate,914.55,5,0.0,252.64
2024-10-09,West,Technology,Consumer,167.5,3,0.0,66.63
2024-10-10,West,Technology,Home Office,60.48,7,0.0,1.04
2024-10-10,South,Furniture,Corporate,442.5,1,0.0,143.35
2024-10-10,East,Furniture,Consumer,232.37,7,0.3,32.11
2024-10-10,East,Office Supplies,Corporate,117.81,6,0.0,12.5
2024-10-10,South,Furniture,Consumer,159.03,7,0.3,14.74
2024-10-10,West,Office Supplies,Consumer,74.69,2,0.0,43.76
2024-10-10,South,Technology,Corporate,985.26,3,0.1,244.88
2024-10-10,East,Technology,Consumer,290.52,6,0.0,81.83
2024-10-11,West,Office Supplies,Corporate,50.42,5,0.0,0.11
2024-10-11,West,Office Supplies,Consumer,142.34,7,0.2,22.2
2024-10-11,West,Office Supplies,Corporate,52.24,4,0.3,29.62
2024-10-11,South,Office Supplies,Home Office,58.45,1,0.0,22.82
2024-10-11,Central,Office Supplies,Corporate,263.38,5,0.0,98.5
2024-10-12,East,Technology,Home Office,4.46,5,0.0,-0.16
2024-10-12,West,Technology,Consumer,184.83,7,0.1,45.61
2024-10-12,East,Office Supplies,Home Office,79.21,6,0.1,8.23
2024-10-12,West,Office Supplies,Corporate,257.81,1,0.1,48.26
2024-10-13,East,Office Supplies,Home Office,40.56,7,0.2,20.89
2024-10-13,West,Office Supplies,Home Office,171.03,2,0.2,5.27
2024-10-13,West,Office Supplies,Home Office,52.81,6,0.0,18.85
2024-10-13,East,Office Supplies,Consumer,239.57,2,0.1,62.03
2024-10-13,West,Furniture,Home Office,98.56,1,0.0,52.38
2024-10-13,Central,Furniture,Corporate,395.4,4,0.3,76.9
2024-10-13,West,Office Supplies,Home Office,15.23,5,0.2,20.52
2024-10-15,West,Furniture,Consumer,269.81,2,0.2,37.68
2024-10-15,West,Technology,Consumer,806.11,5,0.1,172.12
2024-10-15,Central,Office Supplies,Home Office,64.5,5,0.0,7.77
2024-10-15,West,Office Supplies,Home Office,154.68,3,0.0,54.59
2024-10-15,East,Furniture,Consumer,280.31,4,0.0,100.9
2024-10-16,West,Technology,Consumer,552.39,4,0.0,155.93
2024-10-16,East,Furniture,Corporate,1177.39,5,0.3,138.2
2024-10-16,West,Furniture,Corporate,858.6,6,0.0,244.44
2024-10-16,West,Technology,Corporate,287.31,7,0.0,80.21
2024-10-16,East,Office Supplies,Corporate,144.27,5,0.0,54.17
2024-10-16,West,Furniture,Consumer,198.48,1,0.0,55.52
2024-10-16,West,Technology,Consumer,117.97,4,0.0,16.96
2024-10-16,West,Office Supplies,Consumer,51.47,1,0.0,11.41
2024-10-16,East,Furniture,Consumer,342.58,2,0.0,104.49
2024-10-16,South,Office Supplies,Consumer,30.44,3,0.2,14.42
2024-10-17,West,Office Supplies,Corporate,41.28,1,0.0,-9.11
2024-10-17,West,Furniture,Corporate,190.98,2,0.3,49.21
2024-10-17,East,Furniture,Home Office,300.53,7,0.0,114.77
2024-10-17,West,Office Supplies,Consumer,306.82,7,0.0,93.62
2024-10-17,West,Technology,Home Office,1745.39,2,0.2,320.02
2024-10-17,East,Office Supplies,Home Office,8.67,3,0.2,20.93
2024-10-17,South,Technology,Consumer,688.44,1,0.1,153.07
2024-10-17,East,Office Supplies,Corporate,111.32,1,0.1,37.85
2024-10-18,West,Furniture,Consumer,40.69,7,0.1,20.32
2024-10-18,Central,Office Supplies,Consumer,26.96,1,0.0,-2.84
2024-10-18,West,Furniture,Corporate,234.51,6,0.0,48.98
2024-10-19,West,Office Supplies,Consumer,211.14,1,0.3,-4.34
2024-10-19,Central,Furniture,Consumer,472.78,4,0.0,131.01
2024-10-19,South,Office Supplies,Consumer,124.33,7,0.0,39.64
2024-10-19,East,Furniture,Corporate,261.9,2,0.0,100.41
2024-10-19,West,Furniture,Consumer,279.69,6,0.1,88.09
2024-10-20,East,Furniture,Consumer,600.23,3,0.0,169.31
2024-10-20,Central,Furniture,Consumer,836.48,6,0.0,246.19
2024-10-20,West,Office Supplies,Corporate,105.43,4,0.0,38.46
2024-10-21,West,Furniture,Consumer,71.21,7,0.0,25.1
2024-10-21,Central,Furniture,Corporate,197.23,6,0.0,63.21
2024-10-21,West,Furniture,Consumer,701.41,7,0.2,137.06
2024-10-21,West,Furniture,Home Office,935.88,4,0.0,252.61
2024-10-21,East,Office Supplies,Corporate,45.58,5,0.1,24.0
2024-10-21,West,Technology,Consumer,654.32,3,0.0,170.04
2024-10-22,South,Furniture,Corporate,63.6,1,0.0,18.76
2024-10-22,East,Office Supplies,Corporate,47.94,7,0.0,28.42
2024-10-22,West,Furniture,Consumer,891.72,4,0.0,255.74
2024-10-22,Central,Technology,Corporate,575.31,7,0.3,67.07
2024-10-22,West,Office Supplies,Corporate,86.75,7,0.1,6.89
2024-10-23,East,Technology,Home Office,763.11,3,0.1,176.97
2024-10-23,South,Furniture,Home Office,105.34,3,0.0,28.06
2024-10-23,East,Technology,Home Office,143.79,6,0.1,35.35
2024-10-23,South,Furniture,Home Office,205.51,5,0.1,4.12
2024-10-24,East,Office Supplies,Consumer,78.49,6,0.2,8.4
2024-10-24,East,Office Supplies,Corporate,63.09,2,0.1,-1.17
2024-10-24,West,Technology,Consumer,209.43,5,0.1,51.74
2024-10-24,South,Furniture,Corporate,406.96,7,0.1,91.24
2024-10-24,Central,Office Supplies,Home Office,47.67,7,0.1,-1.68
2024-10-25,West,Technology,Home Office,414.08,7,0.1,108.71
2024-10-25,East,Office Supplies,Consumer,121.19,5,0.0,43.08
2024-10-25,West,Technology,Consumer,929.73,5,0.0,237.17
2024-10-25,East,Office Supplies,Corporate,20.65,1,0.2,19.2
2024-10-25,South,Technology,Home Office,242.76,3,0.0,76.59
2024-10-26,West,Technology,Consumer,121.04,2,0.0,18.43
2024-10-26,Central,Office Supplies,Consumer,325.77,5,0.0,93.77
2024-10-27,West,Office Supplies,Corporate,49.07,3,0.1,12.15
2024-10-27,East,Technology,Corporate,288.22,5,0.1,76.89
2024-10-27,West,Technology,Consumer,802.67,3,0.0,238.41
2024-10-28,South,Technology,Home Office,537.59,7,0.1,134.99
2024-10-28,West,Office Supplies,Corporate,62.04,3,0.0,29.85
2024-10-28,South,Office Supplies,Consumer,194.93,3,0.1,62.56
2024-10-28,East,Office Supplies,Consumer,13.19,6,0.1,-5.36
2024-10-28,East,Technology,Home Office,905.01,2,0.1,218.8
2024-10-28,South,Technology,Home Office,530.19,6,0.2,89.96
2024-10-28,West,Office Supplies,Home Office,80.59,4,0.1,33.4
2024-10-28,West,Furniture,Home Office,431.68,7,0.0,117.75
2024-10-28,West,Technology,Consumer,243.11,7,0.2,59.91
2024-10-28,East,Furniture,Consumer,426.48,6,0.0,127.78
2024-10-29,East,Furniture,Consumer,735.73,7,0.1,156.15
2024-10-29,South,Office Supplies,Home Office,218.71,2,0.0,64.97
2024-10-29,South,Technology,Consumer,1151.13,4,0.0,322.84
2024-10-29,South,Furniture,Consumer,78.21,5,0.0,10.36
2024-10-29,South,Office Supplies,Home Office,59.14,4,0.0,7.86
2024-10-29,West,Technology,Consumer,252.0,3,0.0,64.2
2024-10-29,West,Technology,Home Office,472.13,5,0.2,102.39
2024-10-29,East,Office Supplies,Corporate,85.01,6,0.0,14.46
2024-10-29,East,Technology,Consumer,457.93,1,0.1,101.14
2024-10-30,West,Technology,Corporate,527.43,4,0.0,140.37
2024-10-30,West,Furniture,Consumer,424.14,7,0.2,48.58
2024-10-30,West,Technology,Consumer,703.51,1,0.1,170.49
2024-10-30,West,Office Supplies,Corporate,348.07,5,0.0,95.84
2024-10-31,West,Furniture,Consumer,141.81,2,0.0,29.23
2024-10-31,West,Technology,Home Office,100.21,5,0.0,29.8
2024-10-31,South,Office Supplies,Corporate,125.19,3,0.2,12.46
2024-11-01,East,Technology,Consumer,1549.37,2,0.0,445.01
2024-11-01,South,Furniture,Corporate,2115.2,7,0.0,593.09
2024-11-02,West,Furniture,Home Office,243.99,6,0.0,81.96
2024-11-02,South,Technology,Consumer,1162.83,3,0.1,271.25
2024-11-02,East,Office Supplies,Home Office,19.97,3,0.2,-38.32
2024-11-03,West,Office Supplies,Consumer,367.63,7,0.3,19.95
2024-11-03,South,Technology,Consumer,622.96,5,0.2,109.81
2024-11-03,West,Furniture,Consumer,494.18,7,0.0,142.54
2024-11-04,East,Office Supplies,Home Office,295.84,1,0.0,71.23
2024-11-04,East,Office Supplies,Corporate,111.72,4,0.2,41.48
2024-11-04,South,Technology,Corporate,1345.91,7,0.0,380.56
2024-11-04,West,Office Supplies,Consumer,302.49,7,0.2,65.66
2024-11-04,West,Office Supplies,Home Office,345.2,5,0.0,105.57
2024-11-04,West,Office Supplies,Consumer,113.85,2,0.3,-13.7
2024-11-04,East,Office Supplies,Consumer,178.62,7,0.0,72.28
2024-11-05,East,Technology,Consumer,117.43,3,0.0,38.94
2024-11-05,East,Technology,Home Office,202.75,6,0.0,50.6
2024-11-06,Central,Office Supplies,Home Office,49.44,2,0.0,2.14
2024-11-06,West,Furniture,Corporate,983.32,2,0.2,172.86
2024-11-06,South,Office Supplies,Consumer,44.57,2,0.0,2.59
2024-11-07,Central,Furniture,Corporate,691.98,7,0.0,194.22
2024-11-07,West,Furniture,Home Office,152.02,7,0.0,46.17
2024-11-07,West,Office Supplies,Corporate,41.38,1,0.0,-1.46
2024-11-07,West,Technology,Consumer,436.75,3,0.0,129.8
2024-11-07,West,Technology,Consumer,815.05,6,0.0,235.42
2024-11-07,West,Technology,Corporate,441.47,2,0.0,106.21
2024-11-07,Central,Technology,Consumer,471.08,6,0.1,133.48
2024-11-07,East,Technology,Home Office,1748.4,7,0.1,406.42
2024-11-08,Central,Office Supplies,Consumer,104.41,7,0.0,23.92
2024-11-08,West,Technology,Consumer,1685.59,6,0.1,387.09
2024-11-09,West,Technology,Consumer,1731.98,5,0.1,378.25
2024-11-09,Central,Office Supplies,Consumer,64.42,2,0.0,27.88
2024-11-09,West,Technology,Home Office,1487.34,3,0.1,321.82
2024-11-09,East,Technology,Consumer,518.78,5,0.2,80.66
2024-11-10,West,Furniture,Corporate,1599.83,5,0.0,429.88
2024-11-10,West,Technology,Corporate,654.48,5,0.1,167.65
2024-11-11,South,Furniture,Consumer,253.33,2,0.0,66.06
2024-11-11,West,Furniture,Consumer,1461.39,2,0.0,393.29
2024-11-11,South,Technology,Consumer,745.28,7,0.0,202.31
2024-11-12,Central,Office Supplies,Corporate,114.55,1,0.1,25.68
2024-11-12,West,Technology,Consumer,104.76,4,0.1,29.79
2024-11-12,West,Technology,Consumer,453.38,3,0.0,132.77
2024-11-12,West,Office Supplies,Consumer,73.21,2,0.0,18.96
2024-11-13,Central,Technology,Consumer,427.61,3,0.0,105.69
2024-11-13,Central,Technology,Corporate,120.16,6,0.1,4.63
2024-11-14,West,Furniture,Consumer,34.86,5,0.2,32.15
2024-11-14,West,Office Supplies,Corporate,374.3,2,0.0,128.37
2024-11-14,East,Office Supplies,Home Office,177.06,4,0.0,67.3
2024-11-14,Central,Office Supplies,Corporate,353.84,5,0.0,117.75
2024-11-14,East,Office Supplies,Consumer,63.99,2,0.3,16.33
2024-11-14,East,Furniture,Consumer,349.16,3,0.0,90.84
2024-11-15,East,Furniture,Consumer,1077.95,6,0.0,323.11
2024-11-15,Central,Office Supplies,Corporate,238.98,1,0.1,60.39
2024-11-15,Central,Furniture,Corporate,352.87,5,0.0,119.03
2024-11-15,West,Technology,Corporate,433.62,5,0.0,122.0
2024-11-15,West,Office Supplies,Consumer,385.39,6,0.1,88.46
2024-11-16,West,Technology,Consumer,401.11,5,0.0,124.92
2024-11-16,Central,Office Supplies,Corporate,25.45,6,0.0,31.84
2024-11-16,East,Technology,Consumer,1367.98,4,0.0,388.73
2024-11-16,Central,Technology,Corporate,950.67,5,0.0,258.01
2024-11-16,West,Furniture,Consumer,834.01,7,0.0,254.58
2024-11-16,Central,Office Supplies,Corporate,23.55,3,0.0,5.57
2024-11-17,West,Technology,Corporate,278.67,2,0.3,34.58
2024-11-17,West,Technology,Consumer,2083.12,5,0.0,571.13
2024-11-17,South,Office Supplies,Corporate,138.77,1,0.0,63.51
2024-11-17,West,Office Supplies,Consumer,56.19,5,0.0,-23.55
2024-11-17,East,Office Supplies,Corporate,201.47,4,0.0,40.34
2024-11-17,South,Furniture,Consumer,783.97,2,0.0,218.9
2024-11-17,West,Furniture,Home Office,1012.45,3,0.1,201.94
2024-11-18,South,Office Supplies,Home Office,193.17,4,0.0,59.92
2024-11-18,West,Office Supplies,Consumer,166.16,4,0.0,41.64
2024-11-18,West,Office Supplies,Consumer,24.23,5,0.0,-3.42
2024-11-19,East,Office Supplies,Consumer,124.06,1,0.0,37.28
2024-11-19,East,Technology,Corporate,1040.95,2,0.2,193.38
2024-11-19,Central,Furniture,Consumer,85.77,7,0.0,26.14
2024-11-20,South,Technology,Corporate,830.71,4,0.1,195.71
2024-11-20,East,Office Supplies,Consumer,169.13,2,0.1,46.35
2024-11-20,East,Technology,Home Office,682.4,4,0.0,202.2
2024-11-20,South,Furniture,Corporate,679.75,4,0.0,169.73
2024-11-21,East,Office Supplies,Consumer,442.53,1,0.1,80.97
2024-11-21,South,Furniture,Consumer,839.25,6,0.0,245.23
2024-11-21,West,Technology,Corporate,2358.9,3,0.0,654.14
2024-11-21,Central,Technology,Corporate,1812.63,2,0.2,309.61
2024-11-22,Central,Office Supplies,Corporate,128.62,3,0.0,38.12
2024-11-22,West,Technology,Consumer,809.33,5,0.1,181.28
2024-11-22,East,Technology,Corporate,164.34,6,0.2,55.02
2024-11-22,West,Technology,Consumer,610.65,6,0.0,178.32
2024-11-22,East,Office Supplies,Consumer,551.78,7,0.2,112.13
2024-11-23,West,Technology,Corporate,1111.69,4,0.0,300.8
2024-11-23,East,Office Supplies,Home Office,102.61,4,0.1,0.11
2024-11-23,West,Office Supplies,Consumer,267.49,7,0.0,88.16
2024-11-23,Central,Technology,Consumer,2300.24,7,0.2,419.08
2024-11-23,Central,Technology,Consumer,469.1,5,0.1,121.81
2024-11-24,Central,Furniture,Consumer,114.45,1,0.2,6.09
2024-11-24,Central,Technology,Corporate,1106.99,5,0.0,309.22
2024-11-24,West,Office Supplies,Corporate,182.58,1,0.0,50.24
2024-11-24,South,Office Supplies,Consumer,26.2,3,0.0,21.42
2024-11-24,East,Furniture,Corporate,1589.05,6,0.0,436.42
2024-11-25,West,Office Supplies,Corporate,215.68,7,0.0,87.4
2024-11-25,South,Office Supplies,Consumer,150.96,7,0.0,16.24
2024-11-26,Central,Office Supplies,Consumer,185.85,4,0.0,82.06
2024-11-26,West,Technology,Home Office,528.77,5,0.0,145.4
2024-11-26,South,Technology,Home Office,674.53,1,0.0,183.59
2024-11-26,West,Technology,Consumer,173.4,4,0.0,59.97
2024-11-27,Central,Furniture,Home Office,349.89,7,0.0,68.31
2024-11-27,South,Technology,Home Office,192.25,5,0.1,2.67
2024-11-27,West,Office Supplies,Home Office,78.93,7,0.2,2.45
2024-11-28,West,Furniture,Corporate,660.62,5,0.0,205.82
2024-11-28,West,Furniture,Corporate,1253.3,1,0.0,342.1
2024-11-28,West,Furniture,Consumer,518.75,6,0.2,92.13
2024-11-28,East,Furniture,Corporate,501.95,7,0.2,100.22
2024-11-28,East,Technology,Consumer,629.11,5,0.0,165.95
2024-11-28,West,Technology,Consumer,927.83,1,0.1,188.28
2024-11-29,West,Office Supplies,Consumer,103.23,2,0.2,21.9
2024-11-29,South,Furniture,Corporate,287.08,7,0.1,77.03
2024-11-29,West,Technology,Consumer,425.32,6,0.0,115.97
2024-11-30,West,Furniture,Consumer,784.52,5,0.1,167.7
2024-11-30,East,Office Supplies,Consumer,103.49,3,0.1,51.69
2024-11-30,East,Furniture,Home Office,293.47,2,0.2,32.39
2024-11-30,East,Office Supplies,Corporate,108.61,7,0.1,16.69
2024-11-30,West,Technology,Corporate,218.26,4,0.0,71.39
2024-12-01,West,Furniture,Home Office,235.82,6,0.0,56.53
2024-12-01,West,Technology,Home Office,926.06,4,0.0,249.23
2024-12-01,West,Office Supplies,Corporate,90.35,7,0.1,13.28
2024-12-01,South,Technology,Consumer,298.21,6,0.0,105.73
2024-12-02,West,Office Supplies,Consumer,80.08,5,0.2,9.31
2024-12-02,Central,Technology,Consumer,120.46,7,0.0,26.13
2024-12-02,Central,Technology,Consumer,845.07,7,0.0,237.75
2024-12-02,West,Office Supplies,Home Office,113.19,3,0.0,30.08
2024-12-03,West,Office Supplies,Consumer,10.06,7,0.0,16.4
2024-12-03,East,Technology,Consumer,213.95,6,0.1,68.5
2024-12-03,East,Technology,Consumer,309.88,5,0.1,56.61
2024-12-03,West,Office Supplies,Consumer,12.63,2,0.1,20.66
2024-12-03,Central,Technology,Home Office,517.95,3,0.2,69.8
2024-12-03,Central,Furniture,Consumer,203.32,5,0.0,68.36
2024-12-04,East,Office Supplies,Consumer,158.65,7,0.0,25.15
2024-12-04,East,Furniture,Consumer,211.89,1,0.0,58.58
2024-12-04,South,Furniture,Consumer,516.94,1,0.2,95.7
2024-12-04,South,Technology,Consumer,505.19,1,0.0,127.33
2024-12-04,West,Office Supplies,Consumer,120.06,5,0.0,15.62
2024-12-05,West,Furniture,Corporate,406.41,2,0.0,110.76
2024-12-05,West,Furniture,Consumer,376.32,7,0.0,82.62
2024-12-05,South,Technology,Consumer,435.98,6,0.0,129.87
2024-12-06,South,Technology,Home Office,775.4,7,0.0,195.82
2024-12-06,West,Technology,Consumer,150.95,5,0.1,17.54
2024-12-07,East,Furniture,Home Office,415.88,6,0.0,111.26
2024-12-07,West,Technology,Home Office,503.09,1,0.0,155.7
2024-12-07,West,Furniture,Corporate,433.69,3,0.0,111.01
2024-12-07,South,Furniture,Home Office,190.5,1,0.0,49.66
2024-12-08,East,Technology,Home Office,179.96,2,0.0,49.36
2024-12-08,West,Technology,Consumer,462.01,3,0.2,93.0
2024-12-08,West,Office Supplies,Consumer,126.87,2,0.0,52.39
2024-12-08,West,Technology,Consumer,274.64,2,0.0,23.12
2024-12-09,West,Technology,Consumer,783.02,3,0.0,231.04
2024-12-09,South,Technology,Corporate,231.29,4,0.0,61.79
2024-12-09,West,Technology,Home Office,111.25,2,0.3,-17.29
2024-12-09,West,Technology,Consumer,48.77,5,0.1,24.55
2024-12-10,Central,Office Supplies,Consumer,280.52,4,0.0,86.94
2024-12-10,East,Office Supplies,Home Office,54.07,7,0.0,12.25
2024-12-10,West,Technology,Home Office,521.17,6,0.0,117.52
2024-12-10,East,Office Supplies,Consumer,62.51,7,0.2,7.36
2024-12-10,West,Technology,Corporate,1621.94,3,0.1,395.14
2024-12-10,West,Office Supplies,Corporate,36.47,7,0.3,34.74
2024-12-11,West,Furniture,Home Office,162.1,7,0.0,45.39
2024-12-11,West,Technology,Consumer,479.01,4,0.1,137.9
2024-12-11,South,Office Supplies,Home Office,2.8,6,0.1,-14.57
2024-12-11,West,Technology,Corporate,660.71,4,0.0,183.6
2024-12-11,West,Technology,Corporate,171.29,7,0.0,50.13
2024-12-11,East,Furniture,Corporate,322.79,2,0.0,96.79
2024-12-11,East,Office Supplies,Consumer,255.33,6,0.3,3.86
2024-12-11,East,Office Supplies,Consumer,95.32,7,0.1,2.49
2024-12-11,East,Technology,Consumer,378.85,4,0.0,96.54
2024-12-12,East,Office Supplies,Consumer,63.69,4,0.0,2.22
2024-12-12,East,Technology,Consumer,1046.84,4,0.0,288.57
2024-12-12,East,Technology,Corporate,773.79,5,0.1,190.56
2024-12-12,Central,Technology,Corporate,1175.08,6,0.0,340.37
2024-12-12,South,Technology,Corporate,291.02,3,0.0,103.61
2024-12-13,West,Technology,Consumer,439.62,6,0.1,101.51
2024-12-13,Central,Technology,Consumer,137.05,3,0.0,24.65
2024-12-13,West,Furniture,Consumer,243.9,1,0.1,44.05
2024-12-13,East,Technology,Consumer,711.13,7,0.0,201.09
2024-12-13,East,Office Supplies,Home Office,304.2,2,0.2,59.76
2024-12-13,West,Technology,Home Office,469.1,5,0.0,108.61
2024-12-14,Central,Technology,Consumer,68.27,7,0.0,3.3
2024-12-14,West,Furniture,Consumer,1100.15,1,0.0,294.46
2024-12-14,West,Office Supplies,Corporate,88.93,5,0.2,55.57
2024-12-15,Central,Office Supplies,Home Office,50.95,7,0.0,29.6
2024-12-16,West,Office Supplies,Corporate,78.15,7,0.2,-7.45
2024-12-16,Central,Furniture,Home Office,2.64,5,0.0,1.15
2024-12-16,East,Furniture,Consumer,935.02,2,0.0,229.41
2024-12-17,West,Technology,Consumer,309.11,7,0.2,65.36
2024-12-17,West,Technology,Corporate,49.08,2,0.2,11.43
2024-12-18,West,Furniture,Corporate,135.83,4,0.0,45.69
2024-12-18,West,Technology,Consumer,269.15,6,0.2,46.46
2024-12-18,West,Office Supplies,Corporate,172.63,3,0.1,45.1
2024-12-18,East,Furniture,Corporate,1121.19,1,0.0,335.31
2024-12-19,Central,Technology,Consumer,266.52,6,0.0,77.05
2024-12-19,West,Office Supplies,Consumer,13.0,7,0.2,5.74
2024-12-19,East,Technology,Consumer,466.79,6,0.2,97.26
2024-12-19,South,Technology,Consumer,199.54,3,0.0,48.72
2024-12-20,East,Technology,Consumer,701.93,2,0.0,206.37
2024-12-20,Central,Technology,Corporate,84.31,2,0.0,47.82
2024-12-20,Central,Technology,Corporate,1038.55,2,0.3,149.07
2024-12-20,East,Office Supplies,Consumer,60.01,3,0.0,22.73
2024-12-20,East,Technology,Home Office,890.88,1,0.1,236.72
2024-12-20,West,Technology,Corporate,917.45,5,0.0,273.84
2024-12-20,Central,Technology,Consumer,108.71,2,0.1,29.16
2024-12-21,South,Office Supplies,Corporate,105.0,4,0.1,1.56
2024-12-21,East,Technology,Consumer,131.75,6,0.1,25.87
2024-12-21,South,Furniture,Consumer,290.52,5,0.1,83.86
2024-12-21,East,Office Supplies,Corporate,152.26,3,0.3,14.32
2024-12-21,East,Technology,Consumer,797.7,7,0.1,201.48
2024-12-21,West,Office Supplies,Corporate,28.62,7,0.1,-9.39
2024-12-21,Central,Furniture,Consumer,401.77,5,0.0,125.33
2024-12-21,West,Furniture,Corporate,317.57,7,0.0,105.57
2024-12-21,East,Technology,Home Office,57.29,7,0.0,4.77
2024-12-21,West,Technology,Consumer,438.74,2,0.1,125.64
2024-12-22,West,Technology,Home Office,398.21,4,0.0,107.44
2024-12-22,East,Furniture,Consumer,191.39,7,0.1,32.17
2024-12-22,Central,Office Supplies,Consumer,10.36,4,0.0,21.81
2024-12-22,West,Office Supplies,Consumer,94.05,1,0.2,-0.05
2024-12-22,West,Technology,Home Office,1179.45,5,0.0,320.11
2024-12-23,Central,Office Supplies,Corporate,82.1,5,0.3,9.4
2024-12-23,West,Technology,Corporate,1484.73,5,0.0,424.16
2024-12-23,Central,Office Supplies,Consumer,72.19,5,0.0,19.11
2024-12-24,East,Technology,Consumer,280.29,7,0.2,51.41
2024-12-24,West,Furniture,Corporate,308.58,5,0.1,58.18
2024-12-24,Central,Furniture,Corporate,152.73,6,0.0,81.15
2024-12-24,East,Technology,Home Office,238.29,4,0.0,90.04
2024-12-24,South,Technology,Home Office,942.67,7,0.0,254.58
2024-12-24,South,Office Supplies,Corporate,46.99,5,0.0,7.75
2024-12-25,West,Technology,Corporate,163.36,5,0.0,37.86
2024-12-25,West,Office Supplies,Corporate,81.47,7,0.0,17.6
2024-12-25,East,Furniture,Corporate,213.79,3,0.0,77.67
2024-12-25,East,Furniture,Consumer,354.0,2,0.1,101.41
2024-12-25,West,Technology,Consumer,1070.46,1,0.2,184.16
