Date,Dark_Store,Category,SKU,Units_Sold,Forecast_Units,On_Hand_Units,Promo_Flag
2025-03-11,DS-Amsterdam-01,Beverages,BEV-06,66,49,255,0
2025-03-11,DS-Amsterdam-01,Snacks,SNA-01,44,46,62,0
2025-03-11,DS-Amsterdam-01,Snacks,SNA-02,49,36,65,0
2025-03-11,DS-Amsterdam-01,Snacks,SNA-03,53,50,73,0
2025-03-11,DS-Amsterdam-01,Snacks,SNA-04,66,42,96,0
2025-03-11,DS-Amsterdam-01,Snacks,SNA-05,58,37,72,0
2025-03-11,DS-Amsterdam-01,Snacks,SNA-06,45,42,75,0
2025-03-11,DS-Amsterdam-01,Household,HOU-01,27,22,105,0
2025-03-11,DS-Amsterdam-01,Household,HOU-02,17,24,67,0
2025-03-11,DS-Amsterdam-01,Household,HOU-03,30,22,120,0
2025-03-11,DS-Amsterdam-01,Household,HOU-04,28,23,80,0
2025-03-11,DS-Amsterdam-01,Household,HOU-05,24,25,75,0
2025-03-11,DS-Amsterdam-01,Household,HOU-06,29,29,121,0
2025-03-11,DS-Amsterdam-02,Fresh Produce,FRE-01,44,67,214,0
2025-03-11,DS-Amsterdam-02,Fresh Produce,FRE-02,55,56,370,0
2025-03-11,DS-Amsterdam-02,Fresh Produce,FRE-03,46,58,279,0
2025-03-11,DS-Amsterdam-02,Fresh Produce,FRE-04,45,47,247,0
2025-03-11,DS-Amsterdam-02,Fresh Produce,FRE-05,55,47,289,0
2025-03-11,DS-Amsterdam-02,Fresh Produce,FRE-06,49,61,324,0
2025-03-11,DS-Amsterdam-02,Dairy,DAI-01,28,34,112,0
2025-03-11,DS-Amsterdam-02,Dairy,DAI-02,35,41,123,0
2025-03-11,DS-Amsterdam-02,Dairy,DAI-03,41,32,137,0
2025-03-11,DS-Amsterdam-02,Dairy,DAI-04,53,37,173,0
2025-03-11,DS-Amsterdam-02,Dairy,DAI-05,25,41,73,0
2025-03-11,DS-Amsterdam-02,Dairy,DAI-06,42,36,169,0
2025-03-11,DS-Amsterdam-02,Beverages,BEV-01,62,60,229,0
2025-03-11,DS-Amsterdam-02,Beverages,BEV-02,57,71,221,0
2025-03-11,DS-Amsterdam-02,Beverages,BEV-03,77,59,300,0
2025-03-11,DS-Amsterdam-02,Beverages,BEV-04,68,63,236,0
2025-03-11,DS-Amsterdam-02,Beverages,BEV-05,68,56,261,0
2025-03-11,DS-Amsterdam-02,Beverages,BEV-06,75,41,242,0
2025-03-11,DS-Amsterdam-02,Snacks,SNA-01,47,39,79,0
2025-03-11,DS-Amsterdam-02,Snacks,SNA-02,54,43,77,0
2025-03-11,DS-Amsterdam-02,Snacks,SNA-03,52,50,88,0
2025-03-11,DS-Amsterdam-02,Snacks,SNA-04,48,35,64,0
2025-03-11,DS-Amsterdam-02,Snacks,SNA-05,90,89,114,1
2025-03-11,DS-Amsterdam-02,Snacks,SNA-06,67,53,105,0
2025-03-11,DS-Amsterdam-02,Household,HOU-01,27,26,102,0
2025-03-11,DS-Amsterdam-02,Household,HOU-02,28,28,93,0
2025-03-11,DS-Amsterdam-02,Household,HOU-03,27,29,82,0
2025-03-11,DS-Amsterdam-02,Household,HOU-04,17,24,64,0
2025-03-11,DS-Amsterdam-02,Household,HOU-05,27,27,89,0
2025-03-11,DS-Amsterdam-02,Household,HOU-06,25,22,91,0
2025-03-11,DS-Rotterdam-01,Fresh Produce,FRE-01,56,88,350,0
2025-03-11,DS-Rotterdam-01,Fresh Produce,FRE-02,61,78,408,0
2025-03-11,DS-Rotterdam-01,Fresh Produce,FRE-03,73,68,493,0
2025-03-11,DS-Rotterdam-01,Fresh Produce,FRE-04,53,71,265,0
2025-03-11,DS-Rotterdam-01,Fresh Produce,FRE-05,62,80,371,0
2025-03-11,DS-Rotterdam-01,Fresh Produce,FRE-06,55,82,392,0
2025-03-11,DS-Rotterdam-01,Dairy,DAI-01,93,98,383,1
2025-03-11,DS-Rotterdam-01,Dairy,DAI-02,54,40,188,0
2025-03-11,DS-Rotterdam-01,Dairy,DAI-03,57,40,236,0
2025-03-11,DS-Rotterdam-01,Dairy,DAI-04,47,46,147,0
2025-03-11,DS-Rotterdam-01,Dairy,DAI-05,103,106,348,1
2025-03-11,DS-Rotterdam-01,Dairy,DAI-06,54,57,197,0
2025-03-11,DS-Rotterdam-01,Beverages,BEV-01,80,64,282,0
2025-03-11,DS-Rotterdam-01,Beverages,BEV-02,150,161,567,1
2025-03-11,DS-Rotterdam-01,Beverages,BEV-03,73,68,262,0
2025-03-11,DS-Rotterdam-01,Beverages,BEV-04,78,68,243,0
2025-03-11,DS-Rotterdam-01,Beverages,BEV-05,91,89,333,0
2025-03-11,DS-Rotterdam-01,Beverages,BEV-06,91,79,334,0
2025-03-11,DS-Rotterdam-01,Snacks,SNA-01,66,60,83,0
2025-03-11,DS-Rotterdam-01,Snacks,SNA-02,87,65,127,0
2025-03-11,DS-Rotterdam-01,Snacks,SNA-03,87,61,136,0
2025-03-11,DS-Rotterdam-01,Snacks,SNA-04,81,55,100,0
2025-03-11,DS-Rotterdam-01,Snacks,SNA-05,70,54,101,0
2025-03-11,DS-Rotterdam-01,Snacks,SNA-06,77,62,120,0
2025-03-11,DS-Rotterdam-01,Household,HOU-01,26,28,85,0
2025-03-11,DS-Rotterdam-01,Household,HOU-02,47,32,187,0
2025-03-11,DS-Rotterdam-01,Household,HOU-03,29,32,112,0
2025-03-11,DS-Rotterdam-01,Household,HOU-04,31,25,107,0
2025-03-11,DS-Rotterdam-01,Household,HOU-05,33,34,131,0
2025-03-11,DS-Rotterdam-01,Household,HOU-06,26,38,97,0
2025-03-11,DS-Utrecht-01,Fresh Produce,FRE-01,56,65,376,0
2025-03-11,DS-Utrecht-01,Fresh Produce,FRE-02,41,64,270,0
2025-03-11,DS-Utrecht-01,Fresh Produce,FRE-03,56,53,309,0
2025-03-11,DS-Utrecht-01,Fresh Produce,FRE-04,60,62,389,0
2025-03-11,DS-Utrecht-01,Fresh Produce,FRE-05,48,60,234,0
2025-03-11,DS-Utrecht-01,Fresh Produce,FRE-06,54,54,267,0
2025-03-11,DS-Utrecht-01,Dairy,DAI-01,38,37,140,0
2025-03-11,DS-Utrecht-01,Dairy,DAI-02,52,46,168,0
2025-03-11,DS-Utrecht-01,Dairy,DAI-03,48,39,195,0
2025-03-11,DS-Utrecht-01,Dairy,DAI-04,44,42,160,0
2025-03-11,DS-Utrecht-01,Dairy,DAI-05,46,38,189,0
2025-03-11,DS-Utrecht-01,Dairy,DAI-06,37,43,125,0
2025-03-11,DS-Utrecht-01,Beverages,BEV-01,73,69,230,0
2025-03-11,DS-Utrecht-01,Beverages,BEV-02,61,75,215,0
2025-03-11,DS-Utrecht-01,Beverages,BEV-03,74,88,261,0
2025-03-11,DS-Utrecht-01,Beverages,BEV-04,72,75,254,0
2025-03-11,DS-Utrecht-01,Beverages,BEV-05,79,91,276,0
2025-03-11,DS-Utrecht-01,Beverages,BEV-06,88,74,363,0
2025-03-11,DS-Utrecht-01,Snacks,SNA-01,47,46,65,0
2025-03-11,DS-Utrecht-01,Snacks,SNA-02,63,45,102,0
2025-03-11,DS-Utrecht-01,Snacks,SNA-03,121,91,182,1
2025-03-11,DS-Utrecht-01,Snacks,SNA-04,71,40,111,0
2025-03-11,DS-Utrecht-01,Snacks,SNA-05,57,43,88,0
2025-03-11,DS-Utrecht-01,Snacks,SNA-06,54,54,74,0
2025-03-11,DS-Utrecht-01,Household,HOU-01,22,29,81,0
2025-03-11,DS-Utrecht-01,Household,HOU-02,26,28,83,0
2025-03-11,DS-Utrecht-01,Household,HOU-03,29,31,93,0
2025-03-11,DS-Utrecht-01,Household,HOU-04,38,20,106,0
2025-03-11,DS-Utrecht-01,Household,HOU-05,32,25,105,0
2025-03-11,DS-Utrecht-01,Household,HOU-06,36,28,138,0
2025-03-11,DS-TheHague-01,Fresh Produce,FRE-01,64,64,336,0
2025-03-11,DS-TheHague-01,Fresh Produce,FRE-02,61,69,341,0
2025-03-11,DS-TheHague-01,Fresh Produce,FRE-03,50,70,267,0
2025-03-11,DS-TheHague-01,Fresh Produce,FRE-04,64,76,452,0
2025-03-11,DS-TheHague-01,Fresh Produce,FRE-05,55,77,337,0
2025-03-11,DS-TheHague-01,Fresh Produce,FRE-06,64,74,423,0
2025-03-11,DS-TheHague-01,Dairy,DAI-01,41,48,129,0
2025-03-11,DS-TheHague-01,Dairy,DAI-02,62,48,200,0
2025-03-11,DS-TheHague-01,Dairy,DAI-03,55,49,185,0
2025-03-11,DS-TheHague-01,Dairy,DAI-04,55,54,206,0
2025-03-11,DS-TheHague-01,Dairy,DAI-05,50,39,194,0
2025-03-11,DS-TheHague-01,Dairy,DAI-06,49,44,148,0
2025-03-11,DS-TheHague-01,Beverages,BEV-01,89,97,372,0
2025-03-11,DS-TheHague-01,Beverages,BEV-02,93,108,308,0
2025-03-11,DS-TheHague-01,Beverages,BEV-03,84,92,287,0
2025-03-11,DS-TheHague-01,Beverages,BEV-04,114,70,464,0
2025-03-11,DS-TheHague-01,Beverages,BEV-05,83,86,271,0
2025-03-11,DS-TheHague-01,Beverages,BEV-06,177,146,603,1
2025-03-11,DS-TheHague-01,Snacks,SNA-01,72,61,90,0
2025-03-11,DS-TheHague-01,Snacks,SNA-02,69,56,100,0
2025-03-11,DS-TheHague-01,Snacks,SNA-03,70,66,106,0
2025-03-11,DS-TheHague-01,Snacks,SNA-04,122,127,176,1
2025-03-11,DS-TheHague-01,Snacks,SNA-05,77,50,122,0
2025-03-11,DS-TheHague-01,Snacks,SNA-06,78,66,125,0
2025-03-11,DS-TheHague-01,Household,HOU-01,37,34,154,0
2025-03-11,DS-TheHague-01,Household,HOU-02,33,33,96,0
2025-03-11,DS-TheHague-01,Household,HOU-03,40,29,145,0
2025-03-11,DS-TheHague-01,Household,HOU-04,29,35,90,0
2025-03-11,DS-TheHague-01,Household,HOU-05,31,30,128,0
2025-03-11,DS-TheHague-01,Household,HOU-06,25,38,104,0
2025-03-12,DS-Amsterdam-01,Fresh Produce,FRE-01,54,61,302,0
2025-03-12,DS-Amsterdam-01,Fresh Produce,FRE-02,39,52,252,0
2025-03-12,DS-Amsterdam-01,Fresh Produce,FRE-03,55,49,314,0
2025-03-12,DS-Amsterdam-01,Fresh Produce,FRE-04,42,56,228,0
2025-03-12,DS-Amsterdam-01,Fresh Produce,FRE-05,39,59,222,0
2025-03-12,DS-Amsterdam-01,Fresh Produce,FRE-06,51,55,326,0
2025-03-12,DS-Amsterdam-01,Dairy,DAI-01,40,34,133,0
2025-03-12,DS-Amsterdam-01,Dairy,DAI-02,56,42,195,0
2025-03-12,DS-Amsterdam-01,Dairy,DAI-03,42,43,160,0
2025-03-12,DS-Amsterdam-01,Dairy,DAI-04,37,40,127,0
2025-03-12,DS-Amsterdam-01,Dairy,DAI-05,32,39,91,0
2025-03-12,DS-Amsterdam-01,Dairy,DAI-06,43,41,145,0
2025-03-12,DS-Amsterdam-01,Beverages,BEV-01,135,97,435,1
2025-03-12,DS-Amsterdam-01,Beverages,BEV-02,72,72,223,0
2025-03-12,DS-Amsterdam-01,Beverages,BEV-03,60,71,210,0
2025-03-12,DS-Amsterdam-01,Beverages,BEV-04,115,155,332,1
2025-03-12,DS-Amsterdam-01,Beverages,BEV-05,66,62,213,0
2025-03-12,DS-Amsterdam-01,Beverages,BEV-06,73,80,232,0
2025-03-12,DS-Amsterdam-01,Snacks,SNA-01,57,53,71,0
2025-03-12,DS-Amsterdam-01,Snacks,SNA-02,58,51,85,0
2025-03-12,DS-Amsterdam-01,Snacks,SNA-03,66,52,117,0
2025-03-12,DS-Amsterdam-01,Snacks,SNA-04,55,55,68,0
2025-03-12,DS-Amsterdam-01,Snacks,SNA-05,69,51,115,0
2025-03-12,DS-Amsterdam-01,Snacks,SNA-06,57,49,83,0
2025-03-12,DS-Amsterdam-01,Household,HOU-01,38,21,147,0
2025-03-12,DS-Amsterdam-01,Household,HOU-02,32,27,116,0
2025-03-12,DS-Amsterdam-01,Household,HOU-03,41,53,136,1
2025-03-12,DS-Amsterdam-01,Household,HOU-04,26,27,87,0
2025-03-12,DS-Amsterdam-01,Household,HOU-05,21,30,70,0
2025-03-12,DS-Amsterdam-01,Household,HOU-06,27,30,85,0
2025-03-12,DS-Amsterdam-02,Fresh Produce,FRE-01,37,50,201,0
2025-03-12,DS-Amsterdam-02,Fresh Produce,FRE-02,54,48,331,0
2025-03-12,DS-Amsterdam-02,Fresh Produce,FRE-03,46,52,271,0
2025-03-12,DS-Amsterdam-02,Fresh Produce,FRE-04,42,67,297,0
2025-03-12,DS-Amsterdam-02,Fresh Produce,FRE-05,57,48,407,0
2025-03-12,DS-Amsterdam-02,Fresh Produce,FRE-06,38,48,205,0
2025-03-12,DS-Amsterdam-02,Dairy,DAI-01,27,27,84,0
2025-03-12,DS-Amsterdam-02,Dairy,DAI-02,29,35,105,0
2025-03-12,DS-Amsterdam-02,Dairy,DAI-03,23,36,65,0
2025-03-12,DS-Amsterdam-02,Dairy,DAI-04,22,39,65,0
2025-03-12,DS-Amsterdam-02,Dairy,DAI-05,45,37,182,0
2025-03-12,DS-Amsterdam-02,Dairy,DAI-06,38,28,139,0
2025-03-12,DS-Amsterdam-02,Beverages,BEV-01,72,62,286,0
2025-03-12,DS-Amsterdam-02,Beverages,BEV-02,66,57,261,0
2025-03-12,DS-Amsterdam-02,Beverages,BEV-03,58,64,192,0
2025-03-12,DS-Amsterdam-02,Beverages,BEV-04,112,112,442,1
2025-03-12,DS-Amsterdam-02,Beverages,BEV-05,60,63,172,0
2025-03-12,DS-Amsterdam-02,Beverages,BEV-06,71,58,274,0
2025-03-12,DS-Amsterdam-02,Snacks,SNA-01,54,48,86,0
2025-03-12,DS-Amsterdam-02,Snacks,SNA-02,58,43,103,0
2025-03-12,DS-Amsterdam-02,Snacks,SNA-03,45,39,79,0
2025-03-12,DS-Amsterdam-02,Snacks,SNA-04,55,39,67,0
2025-03-12,DS-Amsterdam-02,Snacks,SNA-05,44,50,74,0
2025-03-12,DS-Amsterdam-02,Snacks,SNA-06,45,41,80,0
2025-03-12,DS-Amsterdam-02,Household,HOU-01,26,25,85,0
2025-03-12,DS-Amsterdam-02,Household,HOU-02,25,20,90,0
2025-03-12,DS-Amsterdam-02,Household,HOU-03,33,31,97,1
2025-03-12,DS-Amsterdam-02,Household,HOU-04,25,23,78,0
2025-03-12,DS-Amsterdam-02,Household,HOU-05,19,25,77,0
2025-03-12,DS-Amsterdam-02,Household,HOU-06,26,25,95,0
2025-03-12,DS-Rotterdam-01,Fresh Produce,FRE-01,37,65,206,0
2025-03-12,DS-Rotterdam-01,Fresh Produce,FRE-02,59,59,352,0
2025-03-12,DS-Rotterdam-01,Fresh Produce,FRE-03,45,57,240,0
2025-03-12,DS-Rotterdam-01,Fresh Produce,FRE-04,51,67,360,0
2025-03-12,DS-Rotterdam-01,Fresh Produce,FRE-05,65,69,442,0
2025-03-12,DS-Rotterdam-01,Fresh Produce,FRE-06,46,67,268,0
2025-03-12,DS-Rotterdam-01,Dairy,DAI-01,40,44,121,0
2025-03-12,DS-Rotterdam-01,Dairy,DAI-02,40,40,135,0
2025-03-12,DS-Rotterdam-01,Dairy,DAI-03,47,50,165,0
2025-03-12,DS-Rotterdam-01,Dairy,DAI-04,27,38,83,0
2025-03-12,DS-Rotterdam-01,Dairy,DAI-05,42,45,156,0
2025-03-12,DS-Rotterdam-01,Dairy,DAI-06,50,43,151,0
2025-03-12,DS-Rotterdam-01,Beverages,BEV-01,72,70,287,0
2025-03-12,DS-Rotterdam-01,Beverages,BEV-02,64,87,192,0
2025-03-12,DS-Rotterdam-01,Beverages,BEV-03,80,68,246,0
2025-03-12,DS-Rotterdam-01,Beverages,BEV-04,88,73,277,0
2025-03-12,DS-Rotterdam-01,Beverages,BEV-05,74,71,301,0
2025-03-12,DS-Rotterdam-01,Beverages,BEV-06,69,81,232,0
2025-03-12,DS-Rotterdam-01,Snacks,SNA-01,67,55,119,0
2025-03-12,DS-Rotterdam-01,Snacks,SNA-02,114,81,154,1
2025-03-12,DS-Rotterdam-01,Snacks,SNA-03,54,66,74,0
2025-03-12,DS-Rotterdam-01,Snacks,SNA-04,62,61,75,0
2025-03-12,DS-Rotterdam-01,Snacks,SNA-05,60,55,86,0
2025-03-12,DS-Rotterdam-01,Snacks,SNA-06,58,51,74,0
2025-03-12,DS-Rotterdam-01,Household,HOU-01,27,27,110,0
2025-03-12,DS-Rotterdam-01,Household,HOU-02,32,33,111,0
2025-03-12,DS-Rotterdam-01,Household,HOU-03,29,24,117,0
2025-03-12,DS-Rotterdam-01,Household,HOU-04,23,26,68,0
2025-03-12,DS-Rotterdam-01,Household,HOU-05,38,29,155,0
2025-03-12,DS-Rotterdam-01,Household,HOU-06,32,35,127,0
2025-03-12,DS-Utrecht-01,Fresh Produce,FRE-01,62,80,433,0
2025-03-12,DS-Utrecht-01,Fresh Produce,FRE-02,56,63,276,0
2025-03-12,DS-Utrecht-01,Fresh Produce,FRE-03,68,74,343,0
2025-03-12,DS-Utrecht-01,Fresh Produce,FRE-04,64,80,327,0
2025-03-12,DS-Utrecht-01,Fresh Produce,FRE-05,63,75,326,0
2025-03-12,DS-Utrecht-01,Fresh Produce,FRE-06,53,75,293,0
2025-03-12,DS-Utrecht-01,Dairy,DAI-01,97,79,352,1
2025-03-12,DS-Utrecht-01,Dairy,DAI-02,37,43,127,0
2025-03-12,DS-Utrecht-01,Dairy,DAI-03,85,98,305,1
2025-03-12,DS-Utrecht-01,Dairy,DAI-04,48,51,146,0
2025-03-12,DS-Utrecht-01,Dairy,DAI-05,56,43,172,0
2025-03-12,DS-Utrecht-01,Dairy,DAI-06,44,51,158,0
2025-03-12,DS-Utrecht-01,Beverages,BEV-01,75,78,240,0
2025-03-12,DS-Utrecht-01,Beverages,BEV-02,108,93,397,0
2025-03-12,DS-Utrecht-01,Beverages,BEV-03,73,81,205,0
2025-03-12,DS-Utrecht-01,Beverages,BEV-04,97,90,298,0
2025-03-12,DS-Utrecht-01,Beverages,BEV-05,175,150,519,1
2025-03-12,DS-Utrecht-01,Beverages,BEV-06,140,174,519,1
2025-03-12,DS-Utrecht-01,Snacks,SNA-01,74,56,124,0
2025-03-12,DS-Utrecht-01,Snacks,SNA-02,70,60,115,0
2025-03-12,DS-Utrecht-01,Snacks,SNA-03,54,65,80,0
2025-03-12,DS-Utrecht-01,Snacks,SNA-04,65,66,99,0
2025-03-12,DS-Utrecht-01,Snacks,SNA-05,83,59,130,0
2025-03-12,DS-Utrecht-01,Snacks,SNA-06,138,108,192,1
2025-03-12,DS-Utrecht-01,Household,HOU-01,24,30,67,0
2025-03-12,DS-Utrecht-01,Household,HOU-02,34,30,96,0
2025-03-12,DS-Utrecht-01,Household,HOU-03,28,36,80,0
2025-03-12,DS-Utrecht-01,Household,HOU-04,44,37,124,0
2025-03-12,DS-Utrecht-01,Household,HOU-05,32,33,125,0
2025-03-12,DS-Utrecht-01,Household,HOU-06,40,36,125,0
2025-03-12,DS-TheHague-01,Fresh Produce,FRE-01,45,66,272,0
2025-03-12,DS-TheHague-01,Fresh Produce,FRE-02,67,62,326,0
2025-03-12,DS-TheHague-01,Fresh Produce,FRE-03,64,63,363,0
2025-03-12,DS-TheHague-01,Fresh Produce,FRE-04,66,58,344,0
2025-03-12,DS-TheHague-01,Fresh Produce,FRE-05,64,58,379,0
2025-03-12,DS-TheHague-01,Fresh Produce,FRE-06,69,75,386,0
2025-03-12,DS-TheHague-01,Dairy,DAI-01,46,40,191,0
2025-03-12,DS-TheHague-01,Dairy,DAI-02,54,44,198,0
2025-03-12,DS-TheHague-01,Dairy,DAI-03,57,42,192,0
2025-03-12,DS-TheHague-01,Dairy,DAI-04,51,44,190,0
2025-03-12,DS-TheHague-01,Dairy,DAI-05,49,49,182,0
2025-03-12,DS-TheHague-01,Dairy,DAI-06,51,45,149,0
2025-03-12,DS-TheHague-01,Beverages,BEV-01,95,81,275,0
2025-03-12,DS-TheHague-01,Beverages,BEV-02,65,57,251,0
2025-03-12,DS-TheHague-01,Beverages,BEV-03,100,84,317,0
2025-03-12,DS-TheHague-01,Beverages,BEV-04,71,103,276,0
2025-03-12,DS-TheHague-01,Beverages,BEV-05,146,116,535,1
2025-03-12,DS-TheHague-01,Beverages,BEV-06,87,83,322,0
2025-03-12,DS-TheHague-01,Snacks,SNA-01,78,68,123,0
2025-03-12,DS-TheHague-01,Snacks,SNA-02,70,59,105,0
2025-03-12,DS-TheHague-01,Snacks,SNA-03,50,65,71,0
2025-03-12,DS-TheHague-01,Snacks,SNA-04,70,56,114,0
2025-03-12,DS-TheHague-01,Snacks,SNA-05,131,115,183,1
2025-03-12,DS-TheHague-01,Snacks,SNA-06,61,61,94,0
2025-03-12,DS-TheHague-01,Household,HOU-01,27,37,76,0
2025-03-12,DS-TheHague-01,Household,HOU-02,42,34,146,0
2025-03-12,DS-TheHague-01,Household,HOU-03,52,59,204,1
2025-03-12,DS-TheHague-01,Household,HOU-04,25,33,94,0
2025-03-12,DS-TheHague-01,Household,HOU-05,39,38,145,0
2025-03-12,DS-TheHague-01,Household,HOU-06,24,36,74,0
2025-03-13,DS-Amsterdam-01,Fresh Produce,FRE-01,48,54,283,0
2025-03-13,DS-Amsterdam-01,Fresh Produce,FRE-02,54,54,357,0
2025-03-13,DS-Amsterdam-01,Fresh Produce,FRE-03,39,53,213,0
2025-03-13,DS-Amsterdam-01,Fresh Produce,FRE-04,55,60,281,0
2025-03-13,DS-Amsterdam-01,Fresh Produce,FRE-05,47,50,231,0
2025-03-13,DS-Amsterdam-01,Fresh Produce,FRE-06,51,48,245,0
2025-03-13,DS-Amsterdam-01,Dairy,DAI-01,62,92,215,1
2025-03-13,DS-Amsterdam-01,Dairy,DAI-02,42,36,148,0
2025-03-13,DS-Amsterdam-01,Dairy,DAI-03,51,48,181,0
2025-03-13,DS-Amsterdam-01,Dairy,DAI-04,36,32,134,0
2025-03-13,DS-Amsterdam-01,Dairy,DAI-05,33,50,96,0
2025-03-13,DS-Amsterdam-01,Dairy,DAI-06,40,32,112,0
2025-03-13,DS-Amsterdam-01,Beverages,BEV-01,73,70,247,0
2025-03-13,DS-Amsterdam-01,Beverages,BEV-02,64,56,232,0
2025-03-13,DS-Amsterdam-01,Beverages,BEV-03,67,68,206,0
2025-03-13,DS-Amsterdam-01,Beverages,BEV-04,65,61,262,0
2025-03-13,DS-Amsterdam-01,Beverages,BEV-05,83,73,240,0
2025-03-13,DS-Amsterdam-01,Beverages,BEV-06,65,64,238,0
2025-03-13,DS-Amsterdam-01,Snacks,SNA-01,111,75,198,1
2025-03-13,DS-Amsterdam-01,Snacks,SNA-02,72,53,110,0
2025-03-13,DS-Amsterdam-01,Snacks,SNA-03,43,51,60,0
2025-03-13,DS-Amsterdam-01,Snacks,SNA-04,56,57,79,0
2025-03-13,DS-Amsterdam-01,Snacks,SNA-05,56,48,89,0
2025-03-13,DS-Amsterdam-01,Snacks,SNA-06,69,55,85,0
2025-03-13,DS-Amsterdam-01,Household,HOU-01,32,28,133,0
2025-03-13,DS-Amsterdam-01,Household,HOU-02,30,31,99,0
2025-03-13,DS-Amsterdam-01,Household,HOU-03,19,27,55,0
2025-03-13,DS-Amsterdam-01,Household,HOU-04,24,25,72,0
2025-03-13,DS-Amsterdam-01,Household,HOU-05,48,43,179,1
2025-03-13,DS-Amsterdam-01,Household,HOU-06,32,31,133,0
2025-03-13,DS-Amsterdam-02,Fresh Produce,FRE-01,39,37,235,0
2025-03-13,DS-Amsterdam-02,Fresh Produce,FRE-02,44,46,266,0
2025-03-13,DS-Amsterdam-02,Fresh Produce,FRE-03,35,42,207,0
2025-03-13,DS-Amsterdam-02,Fresh Produce,FRE-04,35,49,240,0
2025-03-13,DS-Amsterdam-02,Fresh Produce,FRE-05,36,52,191,0
2025-03-13,DS-Amsterdam-02,Fresh Produce,FRE-06,40,49,218,0
2025-03-13,DS-Amsterdam-02,Dairy,DAI-01,36,29,136,0
2025-03-13,DS-Amsterdam-02,Dairy,DAI-02,36,36,148,0
2025-03-13,DS-Amsterdam-02,Dairy,DAI-03,28,28,104,0
2025-03-13,DS-Amsterdam-02,Dairy,DAI-04,32,24,133,0
2025-03-13,DS-Amsterdam-02,Dairy,DAI-05,26,33,90,0
2025-03-13,DS-Amsterdam-02,Dairy,DAI-06,37,27,125,0
2025-03-13,DS-Amsterdam-02,Beverages,BEV-01,44,69,175,0
2025-03-13,DS-Amsterdam-02,Beverages,BEV-02,46,57,163,0
2025-03-13,DS-Amsterdam-02,Beverages,BEV-03,61,57,183,0
2025-03-13,DS-Amsterdam-02,Beverages,BEV-04,47,47,157,0
2025-03-13,DS-Amsterdam-02,Beverages,BEV-05,52,66,188,0
2025-03-13,DS-Amsterdam-02,Beverages,BEV-06,67,58,276,0
2025-03-13,DS-Amsterdam-02,Snacks,SNA-01,52,36,67,0
2025-03-13,DS-Amsterdam-02,Snacks,SNA-02,40,40,53,0
2025-03-13,DS-Amsterdam-02,Snacks,SNA-03,46,35,82,0
2025-03-13,DS-Amsterdam-02,Snacks,SNA-04,51,38,76,0
2025-03-13,DS-Amsterdam-02,Snacks,SNA-05,86,74,146,1
2025-03-13,DS-Amsterdam-02,Snacks,SNA-06,47,48,81,0
2025-03-13,DS-Amsterdam-02,Household,HOU-01,15,23,46,0
2025-03-13,DS-Amsterdam-02,Household,HOU-02,29,24,119,0
2025-03-13,DS-Amsterdam-02,Household,HOU-03,22,19,74,0
2025-03-13,DS-Amsterdam-02,Household,HOU-04,55,34,214,1
2025-03-13,DS-Amsterdam-02,Household,HOU-05,20,19,72,0
2025-03-13,DS-Amsterdam-02,Household,HOU-06,19,24,72,0
2025-03-13,DS-Rotterdam-01,Fresh Produce,FRE-01,52,64,320,0
2025-03-13,DS-Rotterdam-01,Fresh Produce,FRE-02,130,118,868,1
2025-03-13,DS-Rotterdam-01,Fresh Produce,FRE-03,54,71,333,0
2025-03-13,DS-Rotterdam-01,Fresh Produce,FRE-04,62,60,316,0
2025-03-13,DS-Rotterdam-01,Fresh Produce,FRE-05,64,80,451,0
2025-03-13,DS-Rotterdam-01,Fresh Produce,FRE-06,67,71,397,0
2025-03-13,DS-Rotterdam-01,Dairy,DAI-01,31,48,92,0
2025-03-13,DS-Rotterdam-01,Dairy,DAI-02,53,58,164,0
2025-03-13,DS-Rotterdam-01,Dairy,DAI-03,46,43,132,0
2025-03-13,DS-Rotterdam-01,Dairy,DAI-04,59,49,173,0
2025-03-13,DS-Rotterdam-01,Dairy,DAI-05,49,45,157,0
2025-03-13,DS-Rotterdam-01,Dairy,DAI-06,59,46,187,0
2025-03-13,DS-Rotterdam-01,Beverages,BEV-01,153,168,610,1
2025-03-13,DS-Rotterdam-01,Beverages,BEV-02,80,81,235,0
2025-03-13,DS-Rotterdam-01,Beverages,BEV-03,82,86,239,0
2025-03-13,DS-Rotterdam-01,Beverages,BEV-04,95,100,290,0
2025-03-13,DS-Rotterdam-01,Beverages,BEV-05,89,84,303,0
2025-03-13,DS-Rotterdam-01,Beverages,BEV-06,85,76,326,0
2025-03-13,DS-Rotterdam-01,Snacks,SNA-01,57,67,73,0
2025-03-13,DS-Rotterdam-01,Snacks,SNA-02,69,60,90,0
2025-03-13,DS-Rotterdam-01,Snacks,SNA-03,73,75,90,0
2025-03-13,DS-Rotterdam-01,Snacks,SNA-04,64,60,100,0
2025-03-13,DS-Rotterdam-01,Snacks,SNA-05,74,64,92,0
2025-03-13,DS-Rotterdam-01,Snacks,SNA-06,66,47,117,0
2025-03-13,DS-Rotterdam-01,Household,HOU-01,30,33,114,0
2025-03-13,DS-Rotterdam-01,Household,HOU-02,36,42,127,0
2025-03-13,DS-Rotterdam-01,Household,HOU-03,25,38,96,0
